sku,location_id,part_name,category,city,country_code,climate_zone,forecast_21d_units,forecast_avg_daily,forecast_peak_day_units,avg_temp_c,min_temp_c,max_temp_c,rain_days,snow_days,cold_snap_days,heatwave_days,weather_spike_days,temperature_drop_days,temperature_rise_days,payday_window_days,cold_risk_days,heat_risk_days,wet_risk_days,weather_risk_days,business_trigger_days,baseline_avg_daily,baseline_last_21d_units,baseline_21d_units,uplift_vs_baseline_percent,seasonality_score,weather_sensitivity_score,business_impact_score,current_stock,safety_stock,optimal_stock,min_order_qty,lead_time_days,pending_order_qty,supplier_id,supplier_name,supplier_country_code,reliability_score,avg_delay_days,available_stock,lead_time_demand,projected_stock_after_21d,coverage_days,required_stock,raw_reorder_need,recommended_order_qty,risk_status,lost_sales_risk_units,reorder_message,recommended_action,recommended_qty,priority,explanation
PEU-WIPER-650,PL_WAW,Stergatoare fata 650mm,wipers,Warsaw,Poland,Central,184.8041,8.800195238095238,10.0474,-1.7014285714285713,-3.21,-0.84,0,21,0,0,0,0,0,3,21,0,21,21,21,10.446428571428571,224.0,219.375,-15.76,0.6673,0.1653,52.27,269,40,80,40,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,269,184.8041,84.1959,30.56750016954438,234.85150000000002,-34.148499999999984,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-HEADLIGHT-H7,FR_PAR,Bec far H7,lighting,Paris,France,West,165.5828,7.884895238095238,8.6186,4.016666666666667,2.64,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,186.0,196.875,-15.89,0.6419,0.0696,36.85,292,50,100,50,7,0,SUP-ELECTRIC-DE,Rhine Electric Parts,DE,0.91,0.8,292,55.194266666666664,126.41720000000001,37.03282721581365,113.81286666666666,-178.18713333333335,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-BRAKE-FLUID-DOT4,FI_HEL,Lichid frana DOT4 1L,brakes,Helsinki,Finland,Nordic,107.3187,5.110414285714287,5.6296,-6.748571428571428,-8.29,-5.81,0,21,21,0,0,0,0,0,21,0,21,21,21,6.089285714285714,123.0,127.875,-16.08,0.1147,0.0,21.33,266,40,80,40,10,0,SUP-BRAKES-IT,Nord Italia Braking,IT,0.88,1.1,266,51.104142857142875,158.6813,52.05056441177675,96.73374285714287,-169.2662571428571,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-RUBBER-MATS,EE_TLL,Covorase cauciuc Peugeot,accessories,Tallinn,Estonia,Nordic,134.7316,6.415790476190477,7.235,-5.933333333333333,-7.29,-4.45,0,21,17,0,0,0,0,3,21,0,21,21,21,7.696428571428571,140.0,161.625,-16.64,1.1583,0.2679,60.02,182,18,36,18,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,182,134.73160000000001,47.268400000000014,28.367505501919254,159.96660000000003,-22.033399999999972,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-HEADLIGHT-H7,SE_STO,Bec far H7,lighting,Stockholm,Sweden,Nordic,166.8219,7.9439,8.6535,-4.496666666666667,-5.53,-3.03,0,21,9,0,0,0,0,0,21,0,21,21,21,9.535714285714286,191.0,200.25000000000003,-16.69,0.6152,0.2856,40.31,289,50,100,50,7,0,SUP-ELECTRIC-DE,Rhine Electric Parts,DE,0.91,0.8,289,55.6073,122.1781,36.38011098073856,114.2608,-174.73919999999998,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-SPARK-PLUG,SE_STO,Bujie benzina,maintenance,Stockholm,Sweden,Nordic,110.1525,5.245357142857143,6.505,-4.496666666666667,-5.53,-3.03,0,21,9,0,0,0,0,0,21,0,21,21,21,6.303571428571429,129.0,132.375,-16.79,0.105,0.0,21.38,271,40,80,40,14,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,271,73.435,160.8475,51.66472767336845,119.94,-151.06,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-COOLANT-PREMIX,PL_WAW,Lichid racire premix 5L,coolant,Warsaw,Poland,Central,155.0478,7.383228571428571,8.0401,-1.7014285714285713,-3.21,-0.84,0,21,0,0,0,0,0,3,21,0,21,21,21,8.875,172.0,186.375,-16.81,0.8455,0.4127,54.72,226,30,60,30,14,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,226,103.36519999999999,70.9522,30.60991098997773,141.40529999999998,-84.59470000000002,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-OIL-FILTER,FI_HEL,Filtru ulei,maintenance,Helsinki,Finland,Nordic,189.5385,9.025642857142858,11.5285,-6.748571428571428,-8.29,-5.81,0,21,21,0,0,0,0,0,21,0,21,21,21,10.892857142857142,222.0,228.75,-17.14,0.1116,0.0,32.81,463,85,170,85,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,463,63.179500000000004,273.4615,51.29827936137583,159.70800000000003,-303.292,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-COOLANT-PREMIX,RO_BUC,Lichid racire premix 5L,coolant,Bucharest,Romania,East,148.3714,7.065304761904762,7.8021,-0.7733333333333334,-2.37,0.23,0,21,0,0,0,0,0,3,21,0,21,21,21,8.535714285714286,163.0,179.25000000000003,-17.23,0.8392,0.4434,55.16,231,30,60,30,14,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,231,98.91426666666666,82.6286,32.69497567189843,136.71636666666666,-94.28363333333334,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-RUBBER-MATS,RO_BUC,Covorase cauciuc Peugeot,accessories,Bucharest,Romania,East,117.6271,5.601290476190476,6.1889,-0.7733333333333334,-2.37,0.23,0,21,0,0,0,0,0,3,21,0,21,21,21,6.785714285714286,125.0,142.5,-17.45,1.1901,0.3297,60.82,187,18,36,18,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,187,117.6271,69.3729,33.385157832775654,141.81599999999997,-45.184000000000026,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-HEADLIGHT-H7,FI_HEL,Bec far H7,lighting,Helsinki,Finland,Nordic,173.9069,8.281280952380953,9.2944,-6.748571428571428,-8.29,-5.81,0,21,21,0,0,0,0,0,21,0,21,21,21,10.035714285714286,198.0,210.75000000000003,-17.48,0.6264,0.2851,41.86,287,50,100,50,7,0,SUP-ELECTRIC-DE,Rhine Electric Parts,DE,0.91,0.8,287,57.968966666666674,113.09309999999999,34.65647005503593,117.26336666666667,-169.73663333333332,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-COOLANT-PREMIX,ES_MAD,Lichid racire premix 5L,coolant,Madrid,Spain,South,152.8807,7.280033333333333,8.2211,7.093809523809524,5.75,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,8.839285714285714,172.0,185.625,-17.64,0.802,0.4207,55.02,227,30,60,30,14,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,227,101.92046666666666,74.11930000000001,31.18117162725835,140.14156666666665,-86.85843333333335,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-COOLANT-PREMIX,NL_AMS,Lichid racire premix 5L,coolant,Amsterdam,Netherlands,West,162.4408,7.73527619047619,8.5575,2.947142857142857,1.6,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428571428571429,182.0,198.0,-17.96,0.8586,0.4114,56.83,223,30,60,30,14,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,223,108.29386666666666,60.559200000000004,28.82896042491684,146.85136666666665,-76.14863333333335,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-COOLANT-PREMIX,DE_BER,Lichid racire premix 5L,coolant,Berlin,Germany,Central,159.6424,7.602019047619048,8.5172,0.1404761904761904,-1.21,0.86,0,21,0,0,0,0,0,0,21,0,21,21,21,9.267857142857142,181.0,194.625,-17.97,0.8937,0.3957,56.74,224,30,60,30,14,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,224,106.42826666666667,64.35759999999999,29.465852312525378,144.94546666666668,-79.05453333333332,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-RUBBER-MATS,FI_HEL,Covorase cauciuc Peugeot,accessories,Helsinki,Finland,Nordic,139.8072,6.6574857142857145,7.3695,-6.748571428571428,-8.29,-5.81,0,21,21,0,0,0,0,0,21,0,21,21,21,8.125,150.0,170.625,-18.06,1.1346,0.3254,61.78,178,18,36,18,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,178,139.8072,38.192800000000005,26.736816405212718,165.17669999999998,-12.823300000000017,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-WIPER-650,DK_CPH,Stergatoare fata 650mm,wipers,Copenhagen,Denmark,North_Central,167.2932,7.966342857142858,8.8306,1.08,-0.06,2.6,0,16,0,0,0,0,0,0,16,0,16,16,16,9.732142857142858,184.0,204.375,-18.14,0.7025,0.138,51.32,278,40,80,40,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,278,167.2932,110.70679999999999,34.89681150917645,216.12380000000002,-61.87619999999998,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-ANTIFREEZE-G12,EE_TLL,Antigel G12 concentrat 1L,coolant,Tallinn,Estonia,Nordic,209.7303,9.987157142857145,11.526,-5.933333333333333,-7.29,-4.45,0,21,17,0,0,0,0,3,21,0,21,21,21,12.214285714285714,251.0,256.5,-18.23,0.8526,0.3546,54.91,282,50,100,50,14,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,282,139.82020000000003,72.2697,28.236260602490564,201.34620000000004,-80.65379999999996,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-ANTIFREEZE-G12,SE_STO,Antigel G12 concentrat 1L,coolant,Stockholm,Sweden,Nordic,209.9222,9.996295238095238,11.5184,-4.496666666666667,-5.53,-3.03,0,21,9,0,0,0,0,0,21,0,21,21,21,12.25,260.0,257.25,-18.4,0.8527,0.3493,55.14,279,50,100,50,14,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,279,139.94813333333332,69.0778,27.910337324413124,201.4665333333333,-77.5334666666667,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-RUBBER-MATS,PL_WAW,Covorase cauciuc Peugeot,accessories,Warsaw,Poland,Central,120.7731,5.7511,6.3108,-1.7014285714285713,-3.21,-0.84,0,21,0,0,0,0,0,3,21,0,21,21,21,7.071428571428571,129.0,148.5,-18.67,1.1762,0.2892,59.49,185,18,36,18,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,185,120.7731,64.2269,32.16775361795941,145.0839,-39.9161,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-COOLANT-PREMIX,IT_MIL,Lichid racire premix 5L,coolant,Milan,Italy,South,156.9906,7.4757428571428575,8.2685,5.016190476190476,3.72,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,9.196428571428571,178.0,193.125,-18.71,0.8335,0.4622,58.24,226,30,60,30,14,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,226,104.66040000000001,69.0094,30.231105334630147,142.9289,-83.0711,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-RUBBER-MATS,SE_STO,Covorase cauciuc Peugeot,accessories,Stockholm,Sweden,Nordic,134.0323,6.382490476190476,7.0152,-4.496666666666667,-5.53,-3.03,0,21,9,0,0,0,0,0,21,0,21,21,21,7.857142857142857,144.0,165.0,-18.77,1.1673,0.2612,60.37,182,18,36,18,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,182,134.0323,47.96770000000001,28.515510076110672,159.04749999999999,-22.952500000000015,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-ANTIFREEZE-G12,CZ_PRG,Antigel G12 concentrat 1L,coolant,Prague,Czechia,Central,169.6119,8.076757142857142,9.0353,-1.0623809523809524,-2.47,0.02,0,21,0,0,0,0,0,3,21,0,21,21,21,9.964285714285714,190.0,209.25,-18.94,0.8596,0.401,51.27,302,50,100,50,14,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,302,113.07459999999999,132.3881,37.391239734853315,172.10989999999998,-129.89010000000002,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-RUBBER-MATS,ES_MAD,Covorase cauciuc Peugeot,accessories,Madrid,Spain,South,119.0494,5.669019047619048,6.1135,7.093809523809524,5.75,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,7.035714285714286,129.0,147.75,-19.43,1.1859,0.2692,59.17,187,18,36,18,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,187,119.0494,67.9506,32.98630070615799,143.16289999999998,-43.83710000000002,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-WIPER-650,ES_MAD,Stergatoare fata 650mm,wipers,Madrid,Spain,South,160.8777,7.660842857142858,8.403,7.093809523809524,5.75,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,9.517857142857142,177.0,199.875,-19.51,0.7435,0.2362,53.12,283,40,80,40,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,283,160.8777,122.1223,36.941100129084994,209.2807,-73.7193,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-COOLANT-PREMIX,FR_PAR,Lichid racire premix 5L,coolant,Paris,France,West,164.6872,7.842247619047619,8.7932,4.016666666666667,2.64,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.767857142857142,186.0,205.125,-19.71,0.8783,0.4067,58.61,223,30,60,30,14,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,223,109.79146666666666,58.31280000000001,28.43572179774653,148.5846666666667,-74.41533333333331,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-ANTIFREEZE-G12,RO_BUC,Antigel G12 concentrat 1L,coolant,Bucharest,Romania,East,166.6134,7.93397142857143,9.0022,-0.7733333333333334,-2.37,0.23,0,21,0,0,0,0,0,3,21,0,21,21,21,9.892857142857142,190.0,207.75,-19.8,0.8232,0.4573,52.43,301,50,100,50,14,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,301,111.07560000000001,134.3866,37.93812024302652,170.0778,-130.9222,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-RUBBER-MATS,CZ_PRG,Covorase cauciuc Peugeot,accessories,Prague,Czechia,Central,114.2139,5.438757142857143,5.8354,-1.0623809523809524,-2.47,0.02,0,21,0,0,0,0,0,3,21,0,21,21,21,6.785714285714286,121.0,142.5,-19.85,1.204,0.2936,60.19,189,18,36,18,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,189,114.2139,74.7861,34.75058001029489,138.0493,-50.95070000000001,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-RUBBER-MATS,DE_BER,Covorase cauciuc Peugeot,accessories,Berlin,Germany,Central,123.5263,5.882204761904761,6.4627,0.1404761904761904,-1.21,0.86,0,21,0,0,0,0,0,0,21,0,21,21,21,7.339285714285714,135.0,154.125,-19.85,1.1448,0.274,58.82,183,18,36,18,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,183,123.52629999999999,59.473699999999994,31.11077840649039,147.989,-35.010999999999996,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-ANTIFREEZE-G12,PL_WAW,Antigel G12 concentrat 1L,coolant,Warsaw,Poland,Central,171.886,8.18504761904762,9.0827,-1.7014285714285713,-3.21,-0.84,0,21,0,0,0,0,0,3,21,0,21,21,21,10.214285714285714,198.0,214.5,-19.87,0.8383,0.3982,50.62,300,50,100,50,14,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,300,114.59066666666666,128.114,36.65219523581851,173.67336666666665,-126.32663333333335,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-ANTIFREEZE-G12,IT_MIL,Antigel G12 concentrat 1L,coolant,Milan,Italy,South,177.3581,8.44562380952381,9.6563,5.016190476190476,3.72,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,10.553571428571429,206.0,221.625,-19.97,0.8237,0.4532,54.86,296,50,100,50,14,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,296,118.23873333333333,118.64189999999999,35.047732604248786,177.89503333333332,-118.10496666666668,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-WIPER-650,NL_AMS,Stergatoare fata 650mm,wipers,Amsterdam,Netherlands,West,169.2693,8.060442857142856,8.8961,2.947142857142857,1.6,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,10.089285714285714,189.0,211.875,-20.11,0.7504,0.2257,54.14,279,40,80,40,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,279,169.2693,109.73070000000001,34.61347848143138,218.16539999999998,-60.83460000000002,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-RUBBER-MATS,IT_MIL,Covorase cauciuc Peugeot,accessories,Milan,Italy,South,122.7368,5.844609523809524,6.4737,5.016190476190476,3.72,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,7.357142857142857,135.0,154.5,-20.56,1.174,0.339,61.83,184,18,36,18,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,184,122.7368,61.2632,31.481995121903964,147.21050000000002,-36.789499999999975,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-ANTIFREEZE-G12,DE_BER,Antigel G12 concentrat 1L,coolant,Berlin,Germany,Central,174.9865,8.332690476190477,9.6175,0.1404761904761904,-1.21,0.86,0,21,0,0,0,0,0,0,21,0,21,21,21,10.5,203.0,220.5,-20.64,0.8499,0.4123,52.66,298,50,100,50,14,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,298,116.65766666666667,123.0135,35.762754549534705,176.27516666666668,-121.72483333333332,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-ANTIFREEZE-G12,DK_CPH,Antigel G12 concentrat 1L,coolant,Copenhagen,Denmark,North_Central,174.0412,8.28767619047619,9.5344,1.08,-0.06,2.6,0,16,0,0,0,0,0,0,16,0,16,16,16,10.464285714285714,201.0,219.75,-20.8,0.8675,0.4022,52.82,299,50,100,50,14,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,299,116.02746666666667,124.9588,36.077660015956795,175.56186666666667,-123.43813333333333,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-COOLANT-PREMIX,DK_CPH,Lichid racire premix 5L,coolant,Copenhagen,Denmark,North_Central,148.7151,7.081671428571429,7.8936,1.08,-0.06,2.6,0,16,0,0,0,0,0,0,16,0,16,16,16,8.964285714285714,170.0,188.25,-21.0,0.8788,0.4279,57.11,228,30,60,30,14,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,228,99.14340000000001,79.2849,32.19578458333097,137.037,-90.963,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-ANTIFREEZE-G12,ES_MAD,Antigel G12 concentrat 1L,coolant,Madrid,Spain,South,168.90460000000002,8.04307619047619,9.1551,7.093809523809524,5.75,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,10.214285714285714,195.0,214.5,-21.26,0.7992,0.4254,52.31,300,50,100,50,14,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,300,112.60306666666666,131.09539999999998,37.29915713792106,171.75816666666668,-128.24183333333332,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-RUBBER-MATS,FR_PAR,Covorase cauciuc Peugeot,accessories,Paris,France,West,127.7327,6.082509523809524,6.8627,4.016666666666667,2.64,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.732142857142857,141.0,162.375,-21.33,1.1692,0.3217,61.53,180,18,36,18,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,180,127.7327,52.267300000000006,29.593043743270762,152.59539999999998,-27.404600000000016,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-ANTIFREEZE-G12,FR_PAR,Antigel G12 concentrat 1L,coolant,Paris,France,West,184.3017,8.776271428571429,10.0978,4.016666666666667,2.64,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.214285714285714,217.0,235.5,-21.74,0.8511,0.4052,54.0,294,50,100,50,14,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,294,122.8678,109.69829999999999,33.49941588445612,182.9656,-111.0344,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-ANTIFREEZE-G12,NL_AMS,Antigel G12 concentrat 1L,coolant,Amsterdam,Netherlands,West,177.1869,8.43747142857143,9.7,2.947142857142857,1.6,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,10.785714285714286,205.0,226.50000000000003,-21.77,0.8704,0.4247,55.21,298,50,100,50,14,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,298,118.12460000000002,120.81309999999999,35.31863393009691,177.8246,-120.1754,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-RUBBER-MATS,NL_AMS,Covorase cauciuc Peugeot,accessories,Amsterdam,Netherlands,West,122.2049,5.819280952380952,6.3856,2.947142857142857,1.6,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,7.446428571428571,135.0,156.375,-21.85,1.1768,0.3229,61.78,183,18,36,18,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,183,122.2049,60.795100000000005,31.447178792415407,146.59050000000002,-36.40949999999998,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-WIPER-650,FR_PAR,Stergatoare fata 650mm,wipers,Paris,France,West,172.9544,8.23592380952381,9.3074,4.016666666666667,2.64,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.607142857142858,197.0,222.75,-22.35,0.766,0.2313,55.81,276,40,80,40,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,276,172.9544,103.04560000000001,33.51171925232256,222.2618,-53.738200000000006,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-WIPER-650,IT_MIL,Stergatoare fata 650mm,wipers,Milan,Italy,South,163.0035,7.762071428571429,8.5497,5.016190476190476,3.72,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,10.071428571428571,185.0,211.5,-22.93,0.7327,0.195,52.59,282,40,80,40,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,282,163.0035,118.9965,36.33050356010408,211.5532,-70.4468,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-ANTIFREEZE-G12,FI_HEL,Antigel G12 concentrat 1L,coolant,Helsinki,Finland,Nordic,212.3694,10.112828571428572,11.4977,-6.748571428571428,-8.29,-5.81,0,21,21,0,0,0,0,0,21,0,21,21,21,13.196428571428571,267.0,277.125,-23.37,0.8894,0.3401,56.67,276,50,100,50,14,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,276,141.57960000000003,63.63059999999999,27.292064802493385,203.07730000000004,-72.92269999999996,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-WIPER-650,EE_TLL,Stergatoare fata 650mm,wipers,Tallinn,Estonia,Nordic,201.0357,9.57312857142857,11.5817,-5.933333333333333,-7.29,-4.45,0,21,17,0,0,0,0,3,21,0,21,21,21,12.785714285714286,240.0,268.5,-25.13,0.9531,0.402,66.5,262,40,80,40,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,262,201.0357,60.96430000000001,27.36827053735391,252.6174,-9.382599999999996,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-WIPER-650,SE_STO,Stergatoare fata 650mm,wipers,Stockholm,Sweden,Nordic,197.851,9.42147619047619,11.4537,-4.496666666666667,-5.53,-3.03,0,21,9,0,0,0,0,0,21,0,21,21,21,12.928571428571429,248.0,271.5,-27.13,0.8916,0.365,65.86,260,40,80,40,21,0,SUP-ACCESS-EU,AutoAccess Distribution,NL,0.9,0.9,260,197.85099999999997,62.149,27.596521728336196,249.30469999999997,-10.695300000000032,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
