date,location_id,temperature_c,rain_mm,snow_cm,temp_change_1d_c,temp_change_3d_c,abs_temp_change_3d_c,cold_snap_flag,heatwave_flag,weather_spike_flag,temperature_drop_flag,temperature_rise_flag,fuel_price_eur_l,mobility_index
2024-08-30,FI_HEL,15.3,1.6,0.0,-0.1,0.0,0.0,0,0,0,0,0,1.62,1.039
2024-08-31,FI_HEL,15.0,1.5,0.0,-0.3,-0.5,0.5,0,0,0,0,0,1.62,1.038
2024-09-01,FI_HEL,14.5,1.2,0.0,-0.5,-0.9,0.9,0,0,0,0,0,1.62,0.976
2024-09-02,FI_HEL,14.2,1.2,0.0,-0.3,-1.1,1.1,0,0,0,0,0,1.61,0.975
2024-09-03,FI_HEL,14.0,1.2,0.0,-0.2,-1.0,1.0,0,0,0,0,0,1.61,0.974
2024-09-04,FI_HEL,13.6,1.3,0.0,-0.4,-0.9,0.9,0,0,0,0,0,1.61,0.972
2024-09-05,FI_HEL,13.6,0.8,0.0,0.0,-0.6,0.6,0,0,0,0,0,1.61,0.971
2024-09-06,FI_HEL,13.5,1.2,0.0,-0.1,-0.5,0.5,0,0,0,0,0,1.61,0.97
2024-09-07,FI_HEL,13.4,0.8,0.0,-0.1,-0.2,0.2,0,0,0,0,0,1.61,0.969
2024-09-08,FI_HEL,13.2,1.1,0.0,-0.2,-0.4,0.4,0,0,0,0,0,1.61,0.967
2024-09-09,FI_HEL,13.1,1.1,0.0,-0.1,-0.4,0.4,0,0,0,0,0,1.61,0.966
2024-09-10,FI_HEL,13.0,0.7,0.0,-0.1,-0.4,0.4,0,0,0,0,0,1.61,0.965
2024-09-11,FI_HEL,12.8,0.9,0.0,-0.2,-0.4,0.4,0,0,0,0,0,1.61,0.964
2024-09-12,FI_HEL,12.4,1.1,0.0,-0.4,-0.7,0.7,0,0,0,0,0,1.61,0.962
2024-09-13,FI_HEL,12.3,1.7,0.0,-0.1,-0.7,0.7,0,0,0,0,0,1.61,0.961
2024-09-14,FI_HEL,12.4,0.9,0.0,0.1,-0.4,0.4,0,0,0,0,0,1.61,0.96
2024-09-15,FI_HEL,12.3,1.2,0.0,-0.1,-0.1,0.1,0,0,0,0,0,1.61,0.959
2024-09-16,FI_HEL,11.9,1.0,0.0,-0.4,-0.4,0.4,0,0,0,0,0,1.61,0.958
2024-09-17,FI_HEL,11.8,1.1,0.0,-0.1,-0.6,0.6,0,0,0,0,0,1.61,0.956
2024-09-18,FI_HEL,11.4,1.4,0.0,-0.4,-0.9,0.9,0,0,0,0,0,1.61,0.955
2024-09-19,FI_HEL,10.9,1.3,0.0,-0.5,-1.0,1.0,0,0,0,0,0,1.61,0.954
2024-09-20,FI_HEL,10.7,1.3,0.0,-0.2,-1.1,1.1,0,0,0,0,0,1.61,0.953
2024-09-21,FI_HEL,10.6,1.3,0.0,-0.1,-0.8,0.8,0,0,0,0,0,1.61,0.952
2024-09-22,FI_HEL,10.3,1.3,0.0,-0.3,-0.6,0.6,0,0,0,0,0,1.61,0.951
2024-09-23,FI_HEL,10.1,0.7,0.0,-0.2,-0.6,0.6,0,0,0,0,0,1.61,0.95
2024-09-24,FI_HEL,10.0,1.3,0.0,-0.1,-0.6,0.6,0,0,0,0,0,1.61,0.949
2024-09-25,FI_HEL,9.7,1.2,0.0,-0.3,-0.6,0.6,0,0,0,0,0,1.61,0.948
2024-09-26,FI_HEL,9.5,1.3,0.0,-0.2,-0.6,0.6,0,0,0,0,0,1.61,0.947
2024-09-27,FI_HEL,9.4,1.4,0.0,-0.1,-0.6,0.6,0,0,0,0,0,1.61,0.946
2024-09-28,FI_HEL,9.6,1.3,0.0,0.2,-0.1,0.1,0,0,0,0,0,1.61,0.945
2024-09-29,FI_HEL,9.4,1.4,0.0,-0.2,-0.1,0.1,0,0,0,0,0,1.61,0.944
2024-09-30,FI_HEL,9.3,0.9,0.0,-0.1,-0.1,0.1,0,0,0,0,0,1.61,0.943
2024-10-01,FI_HEL,9.0,3.1,0.0,-0.3,-0.6,0.6,0,0,0,0,0,1.61,0.942
2024-10-02,FI_HEL,8.7,3.0,0.0,-0.3,-0.7,0.7,0,0,0,0,0,1.61,0.941
2024-10-03,FI_HEL,8.4,3.0,0.0,-0.3,-0.9,0.9,0,0,0,0,0,1.61,0.94
2024-10-04,FI_HEL,8.3,3.3,0.0,-0.1,-0.7,0.7,0,0,0,0,0,1.61,0.939
2024-10-05,FI_HEL,7.9,2.9,0.0,-0.4,-0.8,0.8,0,0,0,0,0,1.61,0.938
2024-10-06,FI_HEL,7.8,2.8,0.0,-0.1,-0.6,0.6,0,0,0,0,0,1.61,0.937
2024-10-07,FI_HEL,7.8,2.7,0.0,0.0,-0.5,0.5,0,0,0,0,0,1.61,0.936
2024-10-08,FI_HEL,7.6,2.9,0.0,-0.2,-0.3,0.3,0,0,0,0,0,1.61,0.935
2024-10-09,FI_HEL,7.3,3.3,0.0,-0.3,-0.5,0.5,0,0,0,0,0,1.61,0.935
2024-10-10,FI_HEL,7.1,2.6,0.0,-0.2,-0.7,0.7,0,0,0,0,0,1.61,0.934
2024-10-11,FI_HEL,7.0,3.1,0.0,-0.1,-0.6,0.6,0,0,0,0,0,1.61,0.933
2024-10-12,FI_HEL,2.2,2.4,0.0,-4.8,-5.1,5.1,1,0,1,1,0,1.61,0.932
2024-10-13,FI_HEL,2.0,2.8,0.0,-0.2,-5.1,5.1,1,0,1,1,0,1.61,0.932
2024-10-14,FI_HEL,1.8,3.1,0.0,-0.2,-5.2,5.2,1,0,1,1,0,1.61,0.931
2024-10-15,FI_HEL,1.7,2.9,0.0,-0.1,-0.5,0.5,0,0,0,0,0,1.61,0.93
2024-10-16,FI_HEL,1.3,2.7,1.3,-0.4,-0.7,0.7,0,0,1,0,0,1.61,0.93
2024-10-17,FI_HEL,1.0,2.9,1.6,-0.3,-0.8,0.8,0,0,1,0,0,1.61,0.929
2024-10-18,FI_HEL,0.7,3.2,1.7,-0.3,-1.0,1.0,0,0,1,0,0,1.61,0.928
2024-10-19,FI_HEL,5.0,3.4,0.0,4.3,3.7,3.7,0,1,1,0,1,1.61,0.928
2024-10-20,FI_HEL,4.7,3.4,0.0,-0.3,3.7,3.7,0,1,1,0,1,1.61,0.927
2024-10-21,FI_HEL,4.6,3.2,0.0,-0.1,3.9,3.9,0,1,1,0,1,1.61,0.927
2024-10-22,FI_HEL,4.3,3.1,0.0,-0.3,-0.7,0.7,0,0,0,0,0,1.61,0.926
2024-10-23,FI_HEL,4.2,3.2,0.0,-0.1,-0.5,0.5,0,0,0,0,0,1.61,0.926
2024-10-24,FI_HEL,4.2,2.7,0.0,0.0,-0.4,0.4,0,0,0,0,0,1.61,0.925
2024-10-25,FI_HEL,4.2,2.8,0.0,0.0,-0.1,0.1,0,0,0,0,0,1.61,0.925
2024-10-26,FI_HEL,3.9,3.3,0.0,-0.3,-0.3,0.3,0,0,0,0,0,1.61,0.924
2024-10-27,FI_HEL,3.7,3.2,0.0,-0.2,-0.5,0.5,0,0,0,0,0,1.61,0.924
2024-10-28,FI_HEL,3.4,3.2,0.0,-0.3,-0.8,0.8,0,0,0,0,0,1.61,0.923
2024-10-29,FI_HEL,3.0,3.1,0.0,-0.4,-0.9,0.9,0,0,0,0,0,1.61,0.923
2024-10-30,FI_HEL,2.9,2.8,0.0,-0.1,-0.8,0.8,0,0,0,0,0,1.61,0.923
2024-10-31,FI_HEL,2.6,2.7,0.0,-0.3,-0.8,0.8,0,0,0,0,0,1.62,0.922
2024-11-01,FI_HEL,2.6,3.2,0.0,0.0,-0.4,0.4,0,0,0,0,0,1.62,0.922
2024-11-02,FI_HEL,2.4,3.3,0.0,-0.2,-0.5,0.5,0,0,0,0,0,1.62,0.922
2024-11-03,FI_HEL,-3.0,2.7,5.3,-5.4,-5.6,5.6,1,0,1,1,0,1.62,0.921
2024-11-04,FI_HEL,-3.4,2.8,6.3,-0.4,-6.0,6.0,1,0,1,1,0,1.62,0.921
2024-11-05,FI_HEL,-3.7,3.0,6.5,-0.3,-6.1,6.1,1,0,1,1,0,1.62,0.921
2024-11-06,FI_HEL,-4.1,3.2,6.8,-0.4,-1.1,1.1,1,0,1,0,0,1.62,0.921
2024-11-07,FI_HEL,-4.3,2.9,6.5,-0.2,-0.9,0.9,1,0,1,0,0,1.62,0.921
2024-11-08,FI_HEL,-4.4,2.8,7.0,-0.1,-0.7,0.7,1,0,1,0,0,1.62,0.92
2024-11-09,FI_HEL,0.5,3.2,1.8,4.9,4.6,4.6,0,1,1,0,1,1.62,0.92
2024-11-10,FI_HEL,0.4,3.1,2.2,-0.1,4.7,4.7,0,1,1,0,1,1.62,0.92
2024-11-11,FI_HEL,0.2,2.8,2.2,-0.2,4.6,4.6,0,1,1,0,1,1.62,0.92
2024-11-12,FI_HEL,-0.2,2.8,2.6,-0.4,-0.7,0.7,0,0,1,0,0,1.62,0.92
2024-11-13,FI_HEL,-0.3,3.3,2.7,-0.1,-0.7,0.7,0,0,1,0,0,1.62,0.92
2024-11-14,FI_HEL,-0.4,2.7,2.5,-0.1,-0.6,0.6,0,0,1,0,0,1.62,0.92
2024-11-15,FI_HEL,-0.6,2.9,2.8,-0.2,-0.4,0.4,0,0,1,0,0,1.62,0.92
2024-11-16,FI_HEL,-0.8,3.1,3.3,-0.2,-0.5,0.5,0,0,1,0,0,1.62,0.92
2024-11-17,FI_HEL,-1.0,3.0,3.2,-0.2,-0.6,0.6,0,0,1,0,0,1.62,0.92
2024-11-18,FI_HEL,-1.1,3.2,3.8,-0.1,-0.5,0.5,0,0,1,0,0,1.62,0.92
2024-11-19,FI_HEL,-1.4,2.6,4.2,-0.3,-0.6,0.6,0,0,1,0,0,1.62,0.92
2024-11-20,FI_HEL,-1.6,3.0,3.8,-0.2,-0.6,0.6,0,0,1,0,0,1.62,0.92
2024-11-21,FI_HEL,-1.7,3.1,3.9,-0.1,-0.6,0.6,0,0,1,0,0,1.62,0.921
2024-11-22,FI_HEL,-2.0,3.1,4.4,-0.3,-0.6,0.6,1,0,1,0,0,1.63,0.921
2024-11-23,FI_HEL,-2.2,3.1,5.1,-0.2,-0.6,0.6,1,0,1,0,0,1.63,0.921
2024-11-24,FI_HEL,-2.4,2.7,4.7,-0.2,-0.7,0.7,1,0,1,0,0,1.63,0.921
2024-11-25,FI_HEL,-2.4,3.4,5.0,0.0,-0.4,0.4,1,0,1,0,0,1.63,0.921
2024-11-26,FI_HEL,-2.6,3.1,4.7,-0.2,-0.4,0.4,1,0,1,0,0,1.63,0.922
2024-11-27,FI_HEL,-2.6,3.1,4.9,0.0,-0.2,0.2,1,0,1,0,0,1.63,0.922
2024-11-28,FI_HEL,-2.7,2.9,5.3,-0.1,-0.3,0.3,1,0,1,0,0,1.63,0.922
2024-11-29,FI_HEL,-2.9,3.0,5.3,-0.2,-0.3,0.3,1,0,1,0,0,1.63,0.923
2024-11-30,FI_HEL,-3.3,3.3,5.9,-0.4,-0.7,0.7,1,0,1,0,0,1.63,0.923
2024-12-01,FI_HEL,-3.5,1.2,6.0,-0.2,-0.8,0.8,1,0,1,0,0,1.63,0.984
2024-12-02,FI_HEL,-3.6,1.2,6.1,-0.1,-0.7,0.7,1,0,1,0,0,1.63,0.984
2024-12-03,FI_HEL,-3.8,1.3,6.3,-0.2,-0.5,0.5,1,0,1,0,0,1.63,0.984
2024-12-04,FI_HEL,-3.9,0.8,6.7,-0.1,-0.4,0.4,1,0,1,0,0,1.63,0.985
2024-12-05,FI_HEL,-4.2,1.2,6.7,-0.3,-0.6,0.6,1,0,1,0,0,1.63,0.985
2024-12-06,FI_HEL,-4.4,1.4,7.0,-0.2,-0.6,0.6,1,0,1,0,0,1.63,0.986
2024-12-07,FI_HEL,-4.5,1.1,7.0,-0.1,-0.6,0.6,1,0,1,0,0,1.63,0.986
2024-12-08,FI_HEL,-4.6,1.2,7.1,-0.1,-0.4,0.4,1,0,1,0,0,1.63,0.987
2024-12-09,FI_HEL,-4.6,1.2,6.9,0.0,-0.2,0.2,1,0,1,0,0,1.64,0.987
2024-12-10,FI_HEL,-4.5,0.8,6.6,0.1,0.0,0.0,1,0,1,0,0,1.64,0.988
2024-12-11,FI_HEL,-4.6,1.4,7.0,-0.1,0.0,0.0,1,0,1,0,0,1.64,0.989
2024-12-12,FI_HEL,-4.7,0.9,7.2,-0.1,-0.1,0.1,1,0,1,0,0,1.64,0.989
2024-12-13,FI_HEL,-4.9,1.3,7.3,-0.2,-0.4,0.4,1,0,1,0,0,1.64,0.99
2024-12-14,FI_HEL,-5.2,1.2,7.8,-0.3,-0.6,0.6,1,0,1,0,0,1.64,0.991
2024-12-15,FI_HEL,-5.2,1.1,7.6,0.0,-0.5,0.5,1,0,1,0,0,1.64,0.991
2024-12-16,FI_HEL,-5.4,1.2,7.6,-0.2,-0.5,0.5,1,0,1,0,0,1.64,0.992
2024-12-17,FI_HEL,-5.5,1.4,7.7,-0.1,-0.3,0.3,1,0,1,0,0,1.64,0.993
2024-12-18,FI_HEL,-5.4,1.4,8.0,0.1,-0.2,0.2,1,0,1,0,0,1.64,0.994
2024-12-19,FI_HEL,-5.2,1.1,7.6,0.2,0.2,0.2,1,0,1,0,0,1.64,0.994
2024-12-20,FI_HEL,-5.3,1.2,7.8,-0.1,0.2,0.2,1,0,1,0,0,1.64,0.995
2024-12-21,FI_HEL,-5.2,1.0,7.4,0.1,0.2,0.2,1,0,1,0,0,1.64,0.996
2024-12-22,FI_HEL,-5.5,0.8,7.8,-0.3,-0.3,0.3,1,0,1,0,0,1.64,0.997
2024-12-23,FI_HEL,-5.7,1.4,8.2,-0.2,-0.4,0.4,1,0,1,0,0,1.64,0.998
2024-12-24,FI_HEL,-5.8,0.9,8.5,-0.1,-0.6,0.6,1,0,1,0,0,1.65,0.998
2024-12-25,FI_HEL,-6.1,1.0,8.4,-0.3,-0.6,0.6,1,0,1,0,0,1.65,0.999
2024-12-26,FI_HEL,-6.1,1.3,8.3,0.0,-0.4,0.4,1,0,1,0,0,1.65,1.0
2024-12-27,FI_HEL,-6.2,0.9,8.7,-0.1,-0.4,0.4,1,0,1,0,0,1.65,1.001
2024-12-28,FI_HEL,-6.3,1.3,8.9,-0.1,-0.2,0.2,1,0,1,0,0,1.65,1.002
2024-12-29,FI_HEL,-6.4,1.0,8.8,-0.1,-0.3,0.3,1,0,1,0,0,1.65,1.003
2024-12-30,FI_HEL,-6.3,0.9,9.0,0.1,-0.1,0.1,1,0,1,0,0,1.65,1.004
2024-12-31,FI_HEL,-6.6,1.1,8.7,-0.3,-0.3,0.3,1,0,1,0,0,1.65,1.005
2025-01-01,FI_HEL,-6.6,1.0,8.9,0.0,-0.2,0.2,1,0,1,0,0,1.65,0.945
2025-01-02,FI_HEL,-6.6,1.3,9.0,0.0,-0.3,0.3,1,0,1,0,0,1.65,0.946
2025-01-03,FI_HEL,-6.8,1.6,9.1,-0.2,-0.2,0.2,1,0,1,0,0,1.65,0.947
2025-01-04,FI_HEL,-7.0,1.4,9.5,-0.2,-0.4,0.4,1,0,1,0,0,1.65,0.948
2025-01-05,FI_HEL,-7.0,1.3,9.5,0.0,-0.4,0.4,1,0,1,0,0,1.65,0.949
2025-01-06,FI_HEL,-7.0,1.0,9.5,0.0,-0.2,0.2,1,0,1,0,0,1.65,0.95
2025-01-07,FI_HEL,-7.1,1.1,10.1,-0.1,-0.1,0.1,1,0,1,0,0,1.65,0.951
2025-01-08,FI_HEL,-6.9,1.2,9.2,0.2,0.1,0.1,1,0,1,0,0,1.66,0.952
2025-01-09,FI_HEL,-6.8,1.2,9.2,0.1,0.2,0.2,1,0,1,0,0,1.66,0.954
2025-01-10,FI_HEL,-6.7,1.2,9.3,0.1,0.4,0.4,1,0,1,0,0,1.66,0.955
2025-01-11,FI_HEL,-6.7,0.9,9.0,0.0,0.2,0.2,1,0,1,0,0,1.66,0.956
2025-01-12,FI_HEL,-6.6,1.6,9.2,0.1,0.2,0.2,1,0,1,0,0,1.66,0.957
2025-01-13,FI_HEL,-6.8,0.9,9.4,-0.2,-0.1,0.1,1,0,1,0,0,1.66,0.958
2025-01-14,FI_HEL,-6.8,1.2,9.3,0.0,-0.1,0.1,1,0,1,0,0,1.66,0.959
2025-01-15,FI_HEL,-6.7,1.4,9.3,0.1,-0.1,0.1,1,0,1,0,0,1.66,0.96
2025-01-16,FI_HEL,-6.8,1.0,9.2,-0.1,0.0,0.0,1,0,1,0,0,1.66,0.962
2025-01-17,FI_HEL,-7.0,1.5,9.5,-0.2,-0.2,0.2,1,0,1,0,0,1.66,0.963
2025-01-18,FI_HEL,-7.1,0.8,10.0,-0.1,-0.4,0.4,1,0,1,0,0,1.66,0.964
2025-01-19,FI_HEL,-7.2,1.0,9.7,-0.1,-0.4,0.4,1,0,1,0,0,1.66,0.965
2025-01-20,FI_HEL,-7.2,0.6,9.9,0.0,-0.2,0.2,1,0,1,0,0,1.66,0.967
2025-01-21,FI_HEL,-7.2,1.4,9.5,0.0,-0.1,0.1,1,0,1,0,0,1.66,0.968
2025-01-22,FI_HEL,-7.0,0.9,9.4,0.2,0.2,0.2,1,0,1,0,0,1.66,0.969
2025-01-23,FI_HEL,-6.9,1.0,9.6,0.1,0.3,0.3,1,0,1,0,0,1.67,0.97
2025-01-24,FI_HEL,-6.8,1.4,9.4,0.1,0.4,0.4,1,0,1,0,0,1.67,0.972
2025-01-25,FI_HEL,-6.7,1.3,9.0,0.1,0.3,0.3,1,0,1,0,0,1.67,0.973
2025-01-26,FI_HEL,-6.8,1.5,9.1,-0.1,0.1,0.1,1,0,1,0,0,1.67,0.974
2025-01-27,FI_HEL,-6.9,1.3,9.4,-0.1,-0.1,0.1,1,0,1,0,0,1.67,0.976
2025-01-28,FI_HEL,-6.8,1.4,9.6,0.1,-0.1,0.1,1,0,1,0,0,1.67,0.977
2025-01-29,FI_HEL,-6.8,1.1,9.4,0.0,0.0,0.0,1,0,1,0,0,1.67,0.978
2025-01-30,FI_HEL,-6.8,1.2,9.1,0.0,0.1,0.1,1,0,1,0,0,1.67,0.98
2025-01-31,FI_HEL,-6.6,1.4,9.0,0.2,0.2,0.2,1,0,1,0,0,1.67,0.981
2025-02-01,FI_HEL,-6.4,1.4,8.9,0.2,0.4,0.4,1,0,1,0,0,1.67,0.982
2025-02-02,FI_HEL,-6.4,1.4,8.6,0.0,0.4,0.4,1,0,1,0,0,1.67,0.984
2025-02-03,FI_HEL,-6.5,1.0,9.0,-0.1,0.1,0.1,1,0,1,0,0,1.67,0.985
2025-02-04,FI_HEL,-6.7,0.9,9.1,-0.2,-0.3,0.3,1,0,1,0,0,1.67,0.986
2025-02-05,FI_HEL,-6.7,0.9,9.1,0.0,-0.3,0.3,1,0,1,0,0,1.67,0.988
2025-02-06,FI_HEL,-6.6,1.1,8.9,0.1,-0.1,0.1,1,0,1,0,0,1.67,0.989
2025-02-07,FI_HEL,-6.4,1.2,9.0,0.2,0.3,0.3,1,0,1,0,0,1.67,0.99
2025-02-08,FI_HEL,-6.1,0.9,8.5,0.3,0.6,0.6,1,0,1,0,0,1.67,0.992
2025-02-09,FI_HEL,-5.9,1.1,8.2,0.2,0.7,0.7,1,0,1,0,0,1.68,0.993
2025-02-10,FI_HEL,-5.7,1.3,8.5,0.2,0.7,0.7,1,0,1,0,0,1.68,0.994
2025-02-11,FI_HEL,-5.4,1.4,7.8,0.3,0.7,0.7,1,0,1,0,0,1.68,0.996
2025-02-12,FI_HEL,-5.5,1.0,7.7,-0.1,0.4,0.4,1,0,1,0,0,1.68,0.997
2025-02-13,FI_HEL,-5.6,1.3,8.3,-0.1,0.1,0.1,1,0,1,0,0,1.68,0.999
2025-02-14,FI_HEL,-5.6,0.9,8.4,0.0,-0.2,0.2,1,0,1,0,0,1.68,1.0
2025-02-15,FI_HEL,-5.5,1.0,7.8,0.1,0.0,0.0,1,0,1,0,0,1.68,1.001
2025-02-16,FI_HEL,-5.4,1.2,7.8,0.1,0.2,0.2,1,0,1,0,0,1.68,1.003
2025-02-17,FI_HEL,-5.3,1.0,7.7,0.1,0.3,0.3,1,0,1,0,0,1.68,1.004
2025-02-18,FI_HEL,-4.9,1.0,7.3,0.4,0.6,0.6,1,0,1,0,0,1.68,1.006
2025-02-19,FI_HEL,-4.8,1.3,7.0,0.1,0.6,0.6,1,0,1,0,0,1.68,1.007
2025-02-20,FI_HEL,-4.6,0.9,6.9,0.2,0.7,0.7,1,0,1,0,0,1.68,1.008
2025-02-21,FI_HEL,-4.6,1.2,7.6,0.0,0.3,0.3,1,0,1,0,0,1.68,1.01
2025-02-22,FI_HEL,-4.4,1.2,6.8,0.2,0.4,0.4,1,0,1,0,0,1.68,1.011
2025-02-23,FI_HEL,-4.4,1.3,6.7,0.0,0.2,0.2,1,0,1,0,0,1.68,1.012
2025-02-24,FI_HEL,-4.3,1.4,6.9,0.1,0.3,0.3,1,0,1,0,0,1.68,1.014
2025-02-25,FI_HEL,-4.0,1.2,6.4,0.3,0.4,0.4,1,0,1,0,0,1.68,1.015
2025-02-26,FI_HEL,-3.9,1.1,6.2,0.1,0.5,0.5,1,0,1,0,0,1.68,1.016
2025-02-27,FI_HEL,-3.8,1.4,6.1,0.1,0.5,0.5,1,0,1,0,0,1.68,1.018
2025-02-28,FI_HEL,-3.7,1.2,6.3,0.1,0.3,0.3,1,0,1,0,0,1.68,1.019
2025-03-01,FI_HEL,-3.6,2.8,6.1,0.1,0.3,0.3,1,0,1,0,0,1.68,1.02
2025-03-02,FI_HEL,-3.6,3.0,6.3,0.0,0.2,0.2,1,0,1,0,0,1.68,1.022
2025-03-03,FI_HEL,-3.6,2.8,6.0,0.0,0.1,0.1,1,0,1,0,0,1.69,1.023
2025-03-04,FI_HEL,-3.4,2.4,6.1,0.2,0.2,0.2,1,0,1,0,0,1.69,1.024
2025-03-05,FI_HEL,-3.0,2.7,5.5,0.4,0.6,0.6,1,0,1,0,0,1.69,1.026
2025-03-06,FI_HEL,-2.6,2.9,5.0,0.4,1.0,1.0,1,0,1,0,0,1.69,1.027
2025-03-07,FI_HEL,-2.4,2.9,5.0,0.2,1.0,1.0,1,0,1,0,0,1.69,1.028
2025-03-08,FI_HEL,-2.2,2.6,4.8,0.2,0.8,0.8,1,0,1,0,0,1.69,1.03
2025-03-09,FI_HEL,-2.1,2.9,4.6,0.1,0.5,0.5,1,0,1,0,0,1.69,1.031
2025-03-10,FI_HEL,-2.1,3.1,4.4,0.0,0.3,0.3,1,0,1,0,0,1.69,1.032
2025-03-11,FI_HEL,-2.0,2.7,4.5,0.1,0.2,0.2,1,0,1,0,0,1.69,1.033
2025-03-12,FI_HEL,-1.9,3.0,4.4,0.1,0.2,0.2,0,0,1,0,0,1.69,1.035
2025-03-13,FI_HEL,-1.8,2.5,4.4,0.1,0.3,0.3,0,0,1,0,0,1.69,1.036
2025-03-14,FI_HEL,-1.7,3.1,4.5,0.1,0.3,0.3,0,0,1,0,0,1.69,1.037
2025-03-15,FI_HEL,-1.8,2.8,4.5,-0.1,0.1,0.1,0,0,1,0,0,1.69,1.038
2025-03-16,FI_HEL,-1.5,2.6,4.1,0.3,0.3,0.3,0,0,1,0,0,1.69,1.04
2025-03-17,FI_HEL,-1.3,3.3,4.0,0.2,0.4,0.4,0,0,1,0,0,1.69,1.041
2025-03-18,FI_HEL,-0.9,3.1,3.6,0.4,0.9,0.9,0,0,1,0,0,1.69,1.042
2025-03-19,FI_HEL,-0.6,3.2,3.0,0.3,0.9,0.9,0,0,1,0,0,1.69,1.043
2025-03-20,FI_HEL,-0.4,3.1,2.7,0.2,0.9,0.9,0,0,1,0,0,1.69,1.044
2025-03-21,FI_HEL,-0.4,3.1,2.9,0.0,0.5,0.5,0,0,1,0,0,1.69,1.045
2025-03-22,FI_HEL,-0.3,2.9,3.1,0.1,0.3,0.3,0,0,1,0,0,1.69,1.046
2025-03-23,FI_HEL,-0.2,3.1,2.5,0.1,0.2,0.2,0,0,1,0,0,1.69,1.048
2025-03-24,FI_HEL,-0.0,3.0,2.3,0.2,0.4,0.4,0,0,1,0,0,1.69,1.049
2025-03-25,FI_HEL,0.3,2.8,2.2,0.3,0.6,0.6,0,0,1,0,0,1.69,1.05
2025-03-26,FI_HEL,0.5,2.9,1.9,0.2,0.7,0.7,0,0,1,0,0,1.69,1.051
2025-03-27,FI_HEL,0.7,2.7,2.0,0.2,0.7,0.7,0,0,1,0,0,1.69,1.052
2025-03-28,FI_HEL,0.9,3.0,1.6,0.2,0.6,0.6,0,0,1,0,0,1.69,1.053
2025-03-29,FI_HEL,1.1,3.1,1.6,0.2,0.6,0.6,0,0,1,0,0,1.69,1.054
2025-03-30,FI_HEL,1.4,3.0,1.2,0.3,0.7,0.7,0,0,1,0,0,1.69,1.055
2025-03-31,FI_HEL,1.4,3.1,1.1,0.0,0.5,0.5,0,0,1,0,0,1.69,1.056
2025-04-01,FI_HEL,1.7,2.9,0.0,0.3,0.6,0.6,0,0,0,0,0,1.69,1.057
2025-04-02,FI_HEL,1.9,3.0,0.0,0.2,0.5,0.5,0,0,0,0,0,1.69,1.058
2025-04-03,FI_HEL,2.1,3.0,0.0,0.2,0.7,0.7,0,0,0,0,0,1.69,1.059
2025-04-04,FI_HEL,2.2,3.5,0.0,0.1,0.5,0.5,0,0,1,0,0,1.69,1.06
2025-04-05,FI_HEL,2.7,2.7,0.0,0.5,0.8,0.8,0,0,0,0,0,1.69,1.061
2025-04-06,FI_HEL,3.0,3.5,0.0,0.3,0.9,0.9,0,0,1,0,0,1.69,1.062
2025-04-07,FI_HEL,3.1,2.8,0.0,0.1,0.9,0.9,0,0,0,0,0,1.69,1.062
2025-04-08,FI_HEL,3.2,2.9,0.0,0.1,0.5,0.5,0,0,0,0,0,1.69,1.063
2025-04-09,FI_HEL,3.5,3.1,0.0,0.3,0.5,0.5,0,0,0,0,0,1.69,1.064
2025-04-10,FI_HEL,3.6,3.1,0.0,0.1,0.5,0.5,0,0,0,0,0,1.69,1.065
2025-04-11,FI_HEL,3.8,3.0,0.0,0.2,0.6,0.6,0,0,0,0,0,1.69,1.066
2025-04-12,FI_HEL,3.9,3.0,0.0,0.1,0.4,0.4,0,0,0,0,0,1.69,1.066
2025-04-13,FI_HEL,4.2,3.3,0.0,0.3,0.6,0.6,0,0,0,0,0,1.69,1.067
2025-04-14,FI_HEL,4.4,3.6,0.0,0.2,0.6,0.6,0,0,1,0,0,1.69,1.068
2025-04-15,FI_HEL,4.6,3.1,0.0,0.2,0.7,0.7,0,0,0,0,0,1.69,1.069
2025-04-16,FI_HEL,4.8,3.2,0.0,0.2,0.6,0.6,0,0,0,0,0,1.69,1.069
2025-04-17,FI_HEL,5.2,3.0,0.0,0.4,0.8,0.8,0,0,0,0,0,1.69,1.07
2025-04-18,FI_HEL,5.7,3.4,0.0,0.5,1.1,1.1,0,0,0,0,0,1.69,1.071
2025-04-19,FI_HEL,6.0,3.0,0.0,0.3,1.2,1.2,0,0,0,0,0,1.69,1.071
2025-04-20,FI_HEL,6.1,3.1,0.0,0.1,0.9,0.9,0,0,0,0,0,1.69,1.072
2025-04-21,FI_HEL,6.3,2.7,0.0,0.2,0.6,0.6,0,0,0,0,0,1.69,1.073
2025-04-22,FI_HEL,6.4,2.3,0.0,0.1,0.4,0.4,0,0,0,0,0,1.69,1.073
2025-04-23,FI_HEL,6.4,3.5,0.0,0.0,0.3,0.3,0,0,1,0,0,1.69,1.074
2025-04-24,FI_HEL,6.6,3.2,0.0,0.2,0.3,0.3,0,0,0,0,0,1.69,1.074
2025-04-25,FI_HEL,6.7,3.2,0.0,0.1,0.3,0.3,0,0,0,0,0,1.69,1.075
2025-04-26,FI_HEL,6.9,2.8,0.0,0.2,0.5,0.5,0,0,0,0,0,1.69,1.075
